id,product,recommended,shop,uid,api_key,email,order_id,created_at,device,price
16108636,6.79885E+12,FALSE,shoeboxpk.myshopify.com,YyDUG8kMGTXh,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:19,mobile,null
16106096,6.76289E+12,FALSE,shoeboxpk.myshopify.com,KKpPQ1guPz6p,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:18,mobile,null
16115528,6.77325E+12,FALSE,shoeboxpk.myshopify.com,lsvONOj5jCbo,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:21,mobile,null
16113840,6.88162E+12,FALSE,shoeboxpk.myshopify.com,9BwixoFmk7Hn,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:21,mobile,null
16123144,6.72201E+12,FALSE,shoeboxpk.myshopify.com,U3rXR3K0LliB,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:25,mobile,null
16121900,6.69149E+12,FALSE,shoeboxpk.myshopify.com,YqNdaIzBGuT7,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:24,mobile,null
15501725,6.68217E+12,FALSE,shoeboxpk.myshopify.com,Lq7rESnO2My9,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:26,mobile,null
15501873,6.87526E+12,FALSE,shoeboxpk.myshopify.com,TcK7yZSty3Ld,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:26,mobile,null
15507949,6.61817E+12,FALSE,shoeboxpk.myshopify.com,OHFfRcNY1sQd,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:29,mobile,null
15508497,6.68226E+12,FALSE,shoeboxpk.myshopify.com,Pl-ofqbz5nce,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:29,mobile,null
16129608,6.84205E+12,FALSE,shoeboxpk.myshopify.com,jxiKn95QpfzC,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:32,mobile,null
16129356,6.54576E+12,FALSE,shoeboxpk.myshopify.com,YoAZCQPg0U87,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:32,mobile,null
16136168,6.81131E+12,FALSE,shoeboxpk.myshopify.com,cPvWB0Uj1sOI,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:35,mobile,null
16134876,6.88053E+12,FALSE,shoeboxpk.myshopify.com,kgWi3DcTcnwf,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:35,desktop,null
16141248,6.88246E+12,FALSE,shoeboxpk.myshopify.com,eCFnW-0u9kcI,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:37,mobile,null
16140532,6.8499E+12,FALSE,shoeboxpk.myshopify.com,HM3I9KaU4BWs,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:37,mobile,null
16148080,6.84205E+12,FALSE,shoeboxpk.myshopify.com,w7-Lg45bT8eP,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:40,mobile,null
16143940,6.54576E+12,FALSE,shoeboxpk.myshopify.com,8Gdzcfb_dBjE,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:38,mobile,null
16153388,6.82984E+12,FALSE,shoeboxpk.myshopify.com,LUcULv8tz47w,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:42,mobile,null
16149300,6.89055E+12,FALSE,shoeboxpk.myshopify.com,YM_2Xr6-UIgU,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:41,mobile,null
16157644,6.68217E+12,FALSE,shoeboxpk.myshopify.com,CxppJBGe6CQ8,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:44,mobile,null
16151792,6.85009E+12,FALSE,shoeboxpk.myshopify.com,hEUXonJr6Unt,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:42,mobile,null
16160636,6.69017E+12,FALSE,shoeboxpk.myshopify.com,U3rXR3K0LliB,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:46,mobile,null
16155664,6.80792E+12,FALSE,shoeboxpk.myshopify.com,6-c-VvRy13TF,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:44,desktop,null
16162884,6.78386E+12,FALSE,shoeboxpk.myshopify.com,W-57notwwScg,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:47,mobile,null
16158528,6.69149E+12,FALSE,shoeboxpk.myshopify.com,vvZkFw26Hebx,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:45,desktop,null
16166948,6.61856E+12,FALSE,shoeboxpk.myshopify.com,sWygpFEJ86cu,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:49,mobile,null
16162712,4.47076E+12,FALSE,shoeboxpk.myshopify.com,KVXU-I4upMqE,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:47,mobile,null
16169924,6.85009E+12,FALSE,shoeboxpk.myshopify.com,fsRPAvu5gE3l,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:50,mobile,null
16164392,6.84205E+12,FALSE,shoeboxpk.myshopify.com,SWP9uPx97x6M,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:48,mobile,null
15261111,6.54576E+12,FALSE,shoeboxpk.myshopify.com,3YL8Pfs81-GO,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:52,mobile,null
16168648,6.53738E+12,FALSE,shoeboxpk.myshopify.com,3tIdpIEG8WPc,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:50,mobile,null
15262583,6.85007E+12,FALSE,shoeboxpk.myshopify.com,f_gGdUbT8o-k,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:52,mobile,null
16171800,6.79885E+12,TRUE,shoeboxpk.myshopify.com,yK7sxkLeLHuP,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:51,mobile,null
15267591,6.6129E+12,FALSE,shoeboxpk.myshopify.com,iRTy8bOBn2d6,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:55,desktop,null
15263787,6.89229E+12,FALSE,shoeboxpk.myshopify.com,J9hUmhOaZBXx,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:53,desktop,null
15271447,6.87747E+12,FALSE,shoeboxpk.myshopify.com,Pf9mMlWrBJbH,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:56,mobile,null
15266491,6.61817E+12,FALSE,shoeboxpk.myshopify.com,KJb5hCAcVOb9,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:54,mobile,null
15924726,6.84404E+12,FALSE,shoeboxpk.myshopify.com,6M_yiK4h2QiV,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:57,mobile,null
15269595,6.53738E+12,FALSE,shoeboxpk.myshopify.com,dBdpPtyJVmq_,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:55,mobile,null
15927542,6.78386E+12,FALSE,shoeboxpk.myshopify.com,4KQXyioevhA3,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:58,desktop,null
15924474,6.54576E+12,FALSE,shoeboxpk.myshopify.com,o4ZFlwfHByd-,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:57,mobile,null
15931222,6.69149E+12,FALSE,shoeboxpk.myshopify.com,dcEROyUrwrE7,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:00,mobile,null
15926666,6.84404E+12,FALSE,shoeboxpk.myshopify.com,U3rXR3K0LliB,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:58,mobile,null
15272687,6.54906E+12,FALSE,shoeboxpk.myshopify.com,rw5hiJpwtamt,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:02,desktop,null
15930234,6.80792E+12,FALSE,shoeboxpk.myshopify.com,eYNty0X1rKor,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 6:59,mobile,null
15276255,6.71264E+12,FALSE,shoeboxpk.myshopify.com,bbWcAmhxdjkp,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:03,mobile,null
15933210,6.87526E+12,FALSE,shoeboxpk.myshopify.com,do4yw1a2J1g2,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:01,mobile,null
15278895,6.84576E+12,FALSE,shoeboxpk.myshopify.com,I4GUe5B3Ty6I,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:04,mobile,null
15272547,6.77325E+12,FALSE,shoeboxpk.myshopify.com,B8Oh4PZ6oIaK,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:02,mobile,null
15282671,6.68226E+12,FALSE,shoeboxpk.myshopify.com,wQkW18_wwFB_,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:06,desktop,null
15276371,6.61856E+12,FALSE,shoeboxpk.myshopify.com,4KQXyioevhA3,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:03,desktop,null
15285815,6.7862E+12,FALSE,shoeboxpk.myshopify.com,CylvURJvlwbP,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:07,mobile,null
15279955,6.79313E+12,FALSE,shoeboxpk.myshopify.com,hyCMi14hFFXW,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:05,mobile,null
15287799,6.79836E+12,FALSE,shoeboxpk.myshopify.com,VEbMsHrLW1nA,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:08,mobile,null
15282643,6.69149E+12,FALSE,shoeboxpk.myshopify.com,YImDDt9juz2q,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:06,mobile,null
15290935,6.80231E+12,FALSE,shoeboxpk.myshopify.com,pQqJgTaRtp18,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:10,mobile,null
15285659,6.76289E+12,FALSE,shoeboxpk.myshopify.com,kbBc3WbLFvHF,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:07,mobile,null
15293943,6.80231E+12,FALSE,shoeboxpk.myshopify.com,3PhzcZ_jrm3e,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:11,mobile,null
15287883,6.84404E+12,FALSE,shoeboxpk.myshopify.com,3rb3CY5Z06rK,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:08,mobile,null
15937086,6.6129E+12,FALSE,shoeboxpk.myshopify.com,IzRjQoEz6onn,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:12,mobile,null
15292379,6.61817E+12,FALSE,shoeboxpk.myshopify.com,3PhzcZ_jrm3e,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:10,mobile,null
15939710,6.63077E+12,FALSE,shoeboxpk.myshopify.com,3PhzcZ_jrm3e,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:13,mobile,null
15935858,6.88053E+12,FALSE,shoeboxpk.myshopify.com,GFWMXzjfSkFq,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:12,mobile,null
15942318,6.88053E+12,FALSE,shoeboxpk.myshopify.com,PW1-hrUsqM0m,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:15,mobile,null
15938770,6.60671E+12,FALSE,shoeboxpk.myshopify.com,dyFl2oYDGsFq,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:13,mobile,null
15945134,6.84404E+12,FALSE,shoeboxpk.myshopify.com,DydTut6nneku,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:16,mobile,null
15940610,6.68226E+12,FALSE,shoeboxpk.myshopify.com,sD_TPIQ3zahg,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:14,mobile,null
15518153,6.68226E+12,FALSE,shoeboxpk.myshopify.com,kdN_iYzTth0h,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:19,mobile,null
15943746,6.63589E+12,FALSE,shoeboxpk.myshopify.com,Styz-GaPAsKO,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:15,mobile,null
15523513,6.89055E+12,FALSE,shoeboxpk.myshopify.com,7Djc5FabZP7v,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:21,desktop,null
15514717,6.63032E+12,FALSE,shoeboxpk.myshopify.com,q4NlmgChLeNy,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:17,mobile,null
15948794,6.69149E+12,FALSE,shoeboxpk.myshopify.com,7y1mM9VxYJjW,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:23,mobile,null
15517773,6.63077E+12,FALSE,shoeboxpk.myshopify.com,OZNUUZmNBJgv,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:18,mobile,null
15951530,6.88246E+12,FALSE,shoeboxpk.myshopify.com,LF559Wkjyqpj,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:24,mobile,null
15521661,6.64194E+12,FALSE,shoeboxpk.myshopify.com,5_C2KOxCv-2G,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:20,desktop,null
15953482,6.69149E+12,FALSE,shoeboxpk.myshopify.com,4KTypw8NwfkZ,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:25,mobile,null
15946942,6.84576E+12,FALSE,shoeboxpk.myshopify.com,mFip_p5x7mft,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:22,mobile,null
15294543,6.69017E+12,FALSE,shoeboxpk.myshopify.com,3q4lDl1rWsnf,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:26,mobile,null
15949966,6.61378E+12,FALSE,shoeboxpk.myshopify.com,C_P-deHJXrxo,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:23,desktop,null
15297679,6.69149E+12,FALSE,shoeboxpk.myshopify.com,FplEsjDHW_2k,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:28,desktop,null
15951534,6.81131E+12,FALSE,shoeboxpk.myshopify.com,ehrKyOOG54x3,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:24,mobile,null
15301503,6.6129E+12,FALSE,shoeboxpk.myshopify.com,TI58i8vnx9PS,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:29,mobile,null
15953998,6.54578E+12,FALSE,shoeboxpk.myshopify.com,Gmvgjer5TyzO,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:25,mobile,null
15303615,6.61817E+12,FALSE,shoeboxpk.myshopify.com,6HaJ_qjiynIJ,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:30,mobile,null
15956110,6.69017E+12,FALSE,shoeboxpk.myshopify.com,HaZEE0pslY9e,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:26,mobile,null
15957978,6.67839E+12,FALSE,shoeboxpk.myshopify.com,LyfTJ2khYEUm,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:32,mobile,null
15296291,6.54579E+12,FALSE,shoeboxpk.myshopify.com,YaEjdJg1KURa,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:27,desktop,null
15959914,6.84205E+12,FALSE,shoeboxpk.myshopify.com,y9vf7Lw0AkbQ,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:32,mobile,null
15299683,6.61817E+12,FALSE,shoeboxpk.myshopify.com,iHaZuWvGn8W6,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:29,mobile,null
15963594,6.84404E+12,FALSE,shoeboxpk.myshopify.com,cduUVyjE6_ts,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:34,desktop,null
15302755,6.87526E+12,FALSE,shoeboxpk.myshopify.com,udfqUPEcFicL,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:30,mobile,null
15967194,6.67839E+12,FALSE,shoeboxpk.myshopify.com,1P-B4oIBZmA6,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:36,mobile,null
15305699,6.61817E+12,FALSE,shoeboxpk.myshopify.com,6HaJ_qjiynIJ,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:31,mobile,null
15969718,6.78497E+12,FALSE,shoeboxpk.myshopify.com,L2PKUbmi4Cuh,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:37,mobile,null
15960574,6.88247E+12,FALSE,shoeboxpk.myshopify.com,cKVAxj3ujjOb,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:33,mobile,null
15971414,6.79885E+12,FALSE,shoeboxpk.myshopify.com,520xl-jpNUJO,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:38,mobile,null
15963406,6.84991E+12,FALSE,shoeboxpk.myshopify.com,TiUa_f5IPpdp,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:34,mobile,null
15975382,6.79836E+12,FALSE,shoeboxpk.myshopify.com,UKafBNTt5DbL,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:39,mobile,null
15965102,6.78497E+12,FALSE,shoeboxpk.myshopify.com,7cziBcQ9U0g_,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:35,mobile,null
15977158,6.69017E+12,FALSE,shoeboxpk.myshopify.com,Twl4ZC9GZ3Dp,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:40,mobile,null
15966830,6.84404E+12,FALSE,shoeboxpk.myshopify.com,g-iYmx7eCF9W,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:36,mobile,null
15979126,6.8499E+12,FALSE,shoeboxpk.myshopify.com,hBU2etpU6b8s,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:41,mobile,null
15969450,6.5458E+12,FALSE,shoeboxpk.myshopify.com,y9vf7Lw0AkbQ,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:37,mobile,null
15980770,6.61817E+12,FALSE,shoeboxpk.myshopify.com,WDT1_iGDgk5V,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:42,mobile,null
15971834,6.79885E+12,FALSE,shoeboxpk.myshopify.com,Gep070zeZtFN,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:38,mobile,null
15983346,6.6129E+12,FALSE,shoeboxpk.myshopify.com,th2nDGT-B4_P,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:43,mobile,null
15973914,6.79313E+12,FALSE,shoeboxpk.myshopify.com,xGZ01KecJq26,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:39,mobile,null
15986690,6.80231E+12,FALSE,shoeboxpk.myshopify.com,4R9j0YDR89V1,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:44,mobile,null
15976906,6.81131E+12,FALSE,shoeboxpk.myshopify.com,540zXK1lP2tK,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:40,mobile,null
15988978,6.54578E+12,FALSE,shoeboxpk.myshopify.com,Pl-ofqbz5nce,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:45,mobile,null
15979290,6.84404E+12,FALSE,shoeboxpk.myshopify.com,CvwuI6FxvGJn,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:41,mobile,null
15307619,6.88246E+12,FALSE,shoeboxpk.myshopify.com,520xl-jpNUJO,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:47,mobile,null
15981094,6.63077E+12,FALSE,shoeboxpk.myshopify.com,lcXK9iR_KH21,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:42,mobile,null
15311347,6.8499E+12,FALSE,shoeboxpk.myshopify.com,DcZmKLKiDaLE,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:49,mobile,null
15984710,6.80231E+12,FALSE,shoeboxpk.myshopify.com,hrd-pgXuI5F9,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:44,mobile,null
15313891,6.89055E+12,FALSE,shoeboxpk.myshopify.com,IJonekT5SNaf,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:50,mobile,null
15987222,6.84576E+12,FALSE,shoeboxpk.myshopify.com,OTCfdj7tMLjq,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:45,mobile,null
15316147,6.76289E+12,FALSE,shoeboxpk.myshopify.com,IJonekT5SNaf,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:51,mobile,null
15990166,6.6129E+12,FALSE,shoeboxpk.myshopify.com,E2bOI-2-YkQK,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:46,mobile,null
15991898,6.80792E+12,FALSE,shoeboxpk.myshopify.com,OSrh8Yz8Ytwx,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:52,mobile,null
15307863,6.53738E+12,FALSE,shoeboxpk.myshopify.com,Pl-ofqbz5nce,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:47,mobile,null
15995066,6.69017E+12,FALSE,shoeboxpk.myshopify.com,NiE6jivZHHy0,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:53,mobile,null
15309271,6.72201E+12,FALSE,shoeboxpk.myshopify.com,dT-Jan0tdLbF,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:48,desktop,null
15998922,6.69149E+12,FALSE,shoeboxpk.myshopify.com,s9Vgv5cYerJ2,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:55,mobile,null
15312391,6.84404E+12,FALSE,shoeboxpk.myshopify.com,E2bOI-2-YkQK,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:49,mobile,null
16001018,6.87747E+12,FALSE,shoeboxpk.myshopify.com,s9Vgv5cYerJ2,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:56,mobile,null
15315911,6.79885E+12,FALSE,shoeboxpk.myshopify.com,QJY9dN_mLZNq,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:51,mobile,null
15527001,6.84404E+12,FALSE,shoeboxpk.myshopify.com,Pl-ofqbz5nce,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:58,mobile,null
15992382,6.84205E+12,FALSE,shoeboxpk.myshopify.com,VvOh3DVV6wkF,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:52,mobile,null
15529289,6.84205E+12,FALSE,shoeboxpk.myshopify.com,K96iKy-yikGu,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:59,mobile,null
15995502,6.77325E+12,FALSE,shoeboxpk.myshopify.com,4R9j0YDR89V1,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:54,mobile,null
15532313,6.68226E+12,FALSE,shoeboxpk.myshopify.com,F5cUF_ipjxIA,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 8:00,mobile,null
15999086,6.78497E+12,FALSE,shoeboxpk.myshopify.com,PUXNcLRjyJvW,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:55,mobile,null
15535433,6.80231E+12,FALSE,shoeboxpk.myshopify.com,4R9j0YDR89V1,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 8:01,mobile,null
16001566,6.59899E+12,FALSE,shoeboxpk.myshopify.com,p1V-ELuqCMyD,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:56,mobile,null
15318763,6.7862E+12,FALSE,shoeboxpk.myshopify.com,wjKk-KtkHZke,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 8:02,mobile,null
15526301,6.69017E+12,FALSE,shoeboxpk.myshopify.com,Yn9s-tbIFQ7n,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:57,mobile,null
15321147,6.85009E+12,FALSE,shoeboxpk.myshopify.com,U3rXR3K0LliB,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 8:03,mobile,null
15529597,6.84205E+12,FALSE,shoeboxpk.myshopify.com,3LI7qwH4nvya,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 7:59,mobile,null
15323995,6.61817E+12,FALSE,shoeboxpk.myshopify.com,2YbVzC_vR-mm,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 8:04,mobile,null
15532237,6.78497E+12,FALSE,shoeboxpk.myshopify.com,_h5f0N-fh3_f,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 8:00,mobile,null
15326331,6.79885E+12,FALSE,shoeboxpk.myshopify.com,WBqE3RlT3Syo,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 8:05,desktop,null
15534813,6.69017E+12,FALSE,shoeboxpk.myshopify.com,Twl4ZC9GZ3Dp,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 8:01,mobile,null
15329827,6.5385E+12,FALSE,shoeboxpk.myshopify.com,jQuiit-M6k4o,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 8:07,mobile,null
15319151,6.88886E+12,FALSE,shoeboxpk.myshopify.com,f-meU7ujO1mQ,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 8:02,mobile,null
15332611,6.80792E+12,FALSE,shoeboxpk.myshopify.com,blR4t8KdWqq-,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 8:08,mobile,null
15322783,6.72201E+12,FALSE,shoeboxpk.myshopify.com,DbRsKNla7ZS8,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 8:04,mobile,null
15335027,6.67839E+12,FALSE,shoeboxpk.myshopify.com,71d6a2XLmNFY,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 8:10,mobile,null
15324815,6.78497E+12,FALSE,shoeboxpk.myshopify.com,6_6s1efKNzfE,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 8:05,mobile,null
15337891,6.79836E+12,FALSE,shoeboxpk.myshopify.com,cBKf4biylVvO,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 8:11,mobile,null
15327519,6.84576E+12,FALSE,shoeboxpk.myshopify.com,#NAME?,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 8:06,mobile,null
16173948,6.79885E+12,FALSE,shoeboxpk.myshopify.com,cduUVyjE6_ts,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 8:12,desktop,null
15329095,6.76289E+12,FALSE,shoeboxpk.myshopify.com,bv_Rq-6jw6fK,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 8:07,mobile,null
16177500,6.84205E+12,FALSE,shoeboxpk.myshopify.com,j-cqbxwhBT1l,12373fcff2284a409d56bcbe7c4a1ea1,null,null,20/09/2023 8:14,mobile,null
